	Label	Audio object	Audio file	Feature1	Feature2	Feature3	Feature4	Feature5	Feature6	Feature7	Feature8	Feature9	Feature10
169	7	<pydub.audio_segment.AudioSegment object at 0x117fea358>	./audios_train/7.wav	-434.65175655220395	105.09784978643934	14.869211277691429	18.81205360285155	8.289052847276325	16.8829269595372	5.5212974858636255	11.807870624715385	9.255498768129389	13.592736599650594
170	c	<pydub.audio_segment.AudioSegment object at 0x117feab70>	./audios_train/c.wav	-407.02892063899185	78.24769394624792	6.2021829887218916	13.77824135594962	7.859693044954904	6.559052095367233	0.22035175968969054	6.29567867617573	1.7893690313224357	5.238196615245375
171	c	<pydub.audio_segment.AudioSegment object at 0x117feaba8>	./audios_train/c.wav	-439.17345695869557	71.03906652747312	-18.42576332153973	8.896716077318544	18.042245074894876	-6.902408971452397	0.11349416927015586	1.8368659008286028	-7.122306744316612	2.9631225124746416
172	x	<pydub.audio_segment.AudioSegment object at 0x117feafd0>	./audios_train/x.wav	-433.78362593844304	60.92944363211521	-19.170496560290488	21.685773528371616	24.78060634004512	6.979529565464293	3.8924212347950533	-0.9008129097806049	3.301761769069787	-2.515456902169348
173	n	<pydub.audio_segment.AudioSegment object at 0x117ff1438>	./audios_train/n.wav	-420.77667486847747	112.44232306904412	-9.280094904451332	35.17166227418067	34.397577268028556	6.353268144898291	4.337864705334926	3.616768579936173	4.002040094215526	1.0480655608299139
174	6	<pydub.audio_segment.AudioSegment object at 0x117ff1c50>	./audios_train/6.wav	-455.5740805048146	71.58219557260179	-3.140721509428566	19.83910473291968	20.278123215099114	4.440840290497663	3.657207362727804	4.778066184793715	2.2145021452540443	-0.33335261712588077
175	a	<pydub.audio_segment.AudioSegment object at 0x117ff1c88>	./audios_train/a.wav	-435.6202510525299	64.02653848729571	8.058330177368092	8.616172501886943	5.711562237695577	5.815955814579641	1.286674021440744	8.350856303104768	5.336189163134837	3.839003048210633
176	x	<pydub.audio_segment.AudioSegment object at 0x117ff1f60>	./audios_train/x.wav	-374.68226582076596	69.42078428490194	16.57481660143413	15.58344217454858	-5.889518937152177	9.12595162405653	-1.098319406075214	12.328515839441831	3.263014540682045	4.700327436959952
177	n	<pydub.audio_segment.AudioSegment object at 0x117ff9518>	./audios_train/n.wav	-565.8012258947196	88.50229840530585	43.6783698282658	26.902894024986523	27.90617093786811	18.779014390050296	2.6885737148332773	4.231585110364356	0.536661821502969	10.262007553673369
178	a	<pydub.audio_segment.AudioSegment object at 0x117ff9d30>	./audios_train/a.wav	-403.7783846107562	77.9981824887438	16.76757539993221	12.893862043272549	7.466764714922693	5.142453890701421	4.55188094895967	7.749166014854337	6.111288482886468	3.771771476647553
179	b	<pydub.audio_segment.AudioSegment object at 0x117ff9d68>	./audios_train/b.wav	-371.8726986991984	113.7632324087872	23.495859153373974	16.304500316214565	-4.563203197806702	-8.771066945859221	5.088774722899175	1.608529779702554	1.1458713628167188	0.4970665035313731
180	h	<pydub.audio_segment.AudioSegment object at 0x117ff93c8>	./audios_train/h.wav	-463.50439944038715	94.18871996851523	-5.735987824589075	-18.916154402764015	-6.700488830252918	-11.612465952034743	-6.003650001047295	-3.3572360516115887	-9.315281204573393	-1.613380399989098
181	a	<pydub.audio_segment.AudioSegment object at 0x1180065f8>	./audios_train/a.wav	-368.0366250817397	122.71376563440764	18.65105035884674	4.652712459870159	-22.168234498970243	-21.007305522053052	-10.548611724102397	3.990581845371506	11.396953932177174	-3.2154234166364364
182	a	<pydub.audio_segment.AudioSegment object at 0x118006e10>	./audios_train/a.wav	-431.71670435841963	81.06315284204479	11.833690556249671	-2.8987939746192075	-8.41919697798458	-8.81337531331819	-1.6988967274134286	3.159168713786417	2.9737352420614847	2.0708103058040206
183	h	<pydub.audio_segment.AudioSegment object at 0x118006e48>	./audios_train/h.wav	-517.8208145798469	109.29293683855428	4.598904635577335	15.98282960014419	7.185157805992172	0.41980665877825885	14.789900355205104	6.634010722234871	1.844153814124737	6.44836597748021
184	7	<pydub.audio_segment.AudioSegment object at 0x1180064a8>	./audios_train/7.wav	-452.2163272188301	53.37907827349218	14.520323496125833	33.58243002716688	17.503275241038143	8.71469992631186	11.484782734169716	8.22197740965936	9.296560178294463	2.3964632933654
185	b	<pydub.audio_segment.AudioSegment object at 0x11800c6d8>	./audios_train/b.wav	-617.543926916354	91.40839019642111	16.221339196176043	-0.30480073569885247	7.088006304113057	0.3440162359797768	-2.9363801494279915	-1.9834630552325956	-5.861011209772317	-6.953171301905881
186	x	<pydub.audio_segment.AudioSegment object at 0x11800cef0>	./audios_train/x.wav	-479.0904062550117	61.235055992083176	14.65811055672695	19.06020539563246	9.785654987964989	5.666779284690876	1.9805362839344498	5.781390059588186	3.3072860008054623	-1.3849217053377973
187	b	<pydub.audio_segment.AudioSegment object at 0x11800cf28>	./audios_train/b.wav	-507.76360174577013	69.91666648942953	15.188794532515189	14.92478791369503	18.232903818367053	3.1320313444618035	8.123548229233878	11.143561364945601	6.6715268378478605	-1.9000045464596338
188	6	<pydub.audio_segment.AudioSegment object at 0x11800c710>	./audios_train/6.wav	-439.6669585388057	99.03161450281318	-36.03131101480623	33.62099951705209	24.436996488004738	16.08917882689166	17.18751762146584	-1.521498979259677	-2.1495370778977954	1.786483541996536
189	6	<pydub.audio_segment.AudioSegment object at 0x1180167b8>	./audios_train/6.wav	-550.77421326652	63.06205860807706	16.958411475946036	40.220553910826844	9.730096728605275	21.351037828221425	13.394800203641807	16.41163087155579	-2.944204002376405	13.35536484035244
190	b	<pydub.audio_segment.AudioSegment object at 0x118016eb8>	./audios_train/b.wav	-437.4980716804124	62.92897005287195	6.571610259255602	18.783026957831673	9.646852612785883	12.612630673566326	10.858026838859491	7.873046884052115	0.41856694758850593	4.137474623277818
191	x	<pydub.audio_segment.AudioSegment object at 0x118016fd0>	./audios_train/x.wav	-398.9279720813678	78.28985607357683	14.248244200558984	9.940393392696004	-5.025275037621778	9.68779077199905	1.956936263011969	12.048160353760272	2.1278441827149996	4.359984779483274
192	d	<pydub.audio_segment.AudioSegment object at 0x118016668>	./audios_train/d.wav	-488.2504244147472	104.86815075128277	12.73786449437956	25.093042536803953	29.711938563744724	17.423537951018837	15.084607156225278	9.765207168466317	9.001837154522109	7.679838918552799
193	x	<pydub.audio_segment.AudioSegment object at 0x11801e898>	./audios_train/x.wav	-368.7740695469918	45.2044849819109	2.0276381280663704	32.47715097625994	5.446668963517069	20.713707754837323	0.2348710278014176	8.294932069722519	2.8656739068980426	7.383631595588883
194	n	<pydub.audio_segment.AudioSegment object at 0x118020128>	./audios_train/n.wav	-475.8671993981933	69.87435510638653	5.579013669098711	20.5912143261187	13.912988805088528	14.03949893620359	5.31565582624166	2.6318825026256865	2.5164973194476756	2.0102845229135604
195	d	<pydub.audio_segment.AudioSegment object at 0x11801ef98>	./audios_train/d.wav	-575.1727247106414	63.176021709536236	28.76275425530022	24.268308475612372	18.884807712473698	16.056371157935963	6.378309998208561	-2.6066031081382475	-0.6769156320221946	0.8386135275981123
196	d	<pydub.audio_segment.AudioSegment object at 0x11801e8d0>	./audios_train/d.wav	-564.6466478825804	104.98934677331079	-23.82028245089867	19.381680627425013	-26.40887940001361	5.28552499400398	-9.025355866241949	-20.620467472639966	-7.749584756279674	-27.70324539242558
197	a	<pydub.audio_segment.AudioSegment object at 0x118020978>	./audios_train/a.wav	-492.3276721925642	101.88993093743466	-55.967673774670516	7.670628347360342	-21.279512550894687	-6.804978388853956	0.4726705329336575	-7.131503699700422	-2.0870917689499096	-21.33299862539118
198	c	<pydub.audio_segment.AudioSegment object at 0x118c091d0>	./audios_train/c.wav	-447.70243253190824	77.81695573491619	-4.351217594471405	11.08242025036169	-6.914241920556448	3.6079445764038502	-1.6406382003878615	0.5490067226255081	-3.581125742987302	-4.205398343305212
199	7	<pydub.audio_segment.AudioSegment object at 0x118c09208>	./audios_train/7.wav	-375.3285599183516	76.76706987224962	15.006557899178752	14.756678735879879	-5.837296558793637	4.024061896107919	-3.9918652909125343	9.615649035561427	3.5608054566749443	4.656452241481248
200	a	<pydub.audio_segment.AudioSegment object at 0x1180209b0>	./audios_train/a.wav	-523.0448226414366	93.10526991965267	-17.210835646435793	0.1872381255541082	-18.773026530106172	-0.5733241806157786	-2.3040281168759305	-10.66042782912758	-1.2713766891311906	-12.567948235830741
201	b	<pydub.audio_segment.AudioSegment object at 0x118c09a58>	./audios_train/b.wav	-269.53270787557716	129.21787307865318	45.74278424138459	6.4747759886872736	2.7396495876650726	-1.8287958131925517	-0.18371541545506678	-0.769872063201101	5.677277180983411	1.5855067547609834
202	a	<pydub.audio_segment.AudioSegment object at 0x118c142b0>	./audios_train/a.wav	-390.5585215443763	58.968393873735494	20.90073369979835	7.302061235193661	2.017423290062856	3.216860345326934	3.2395974430752057	3.0434397837348914	4.465094140571545	2.4463338423348877
203	6	<pydub.audio_segment.AudioSegment object at 0x118c142e8>	./audios_train/6.wav	-521.7113848455218	46.487441948958725	18.231305065387456	30.803752626011686	8.088711106802744	18.149591739121885	7.599069421866379	1.3192587420787674	-3.4384536405832926	2.9790034774983782
204	x	<pydub.audio_segment.AudioSegment object at 0x118c09908>	./audios_train/x.wav	-455.01692040686754	94.4500284722776	-85.3401897773258	31.065236363836338	-21.786168519534076	-1.2352656173248144	6.88474905402889	-6.051271576676293	-6.027653272820065	-22.39577905291008
205	a	<pydub.audio_segment.AudioSegment object at 0x118c14b38>	./audios_train/a.wav	-461.4810816745229	92.16854784446001	-61.07598722662856	10.31526279758568	-18.499707029978925	-12.372473698133025	-6.903492394202486	-19.022520075720962	-8.04368121911709	-17.975271871994266
206	n	<pydub.audio_segment.AudioSegment object at 0x118c1d390>	./audios_train/n.wav	-430.14925100391065	65.86990964388835	-4.676489127960469	9.853222785569269	3.6936172029229577	-4.457288562598803	1.4976313656681641	1.8720032542875449	-2.9542767873765765	-5.986001095926134
207	d	<pydub.audio_segment.AudioSegment object at 0x118c1d3c8>	./audios_train/d.wav	-434.94794411769425	95.27291439887593	38.55387151746441	20.885251687983985	-0.8745452275273141	-0.7794819580369584	1.220238719336286	0.2956846397713294	3.6754759539544035	-3.9216175805844027
208	a	<pydub.audio_segment.AudioSegment object at 0x118c149e8>	./audios_train/a.wav	-500.1007897061182	130.44318314358532	-5.82593742152377	20.826421111758357	16.970031918479744	7.767305199298149	17.96387910952762	6.212258778475767	7.353577284601376	8.858561243777144
209	n	<pydub.audio_segment.AudioSegment object at 0x118c1dc18>	./audios_train/n.wav	-426.9487934452538	131.90076123518378	22.079302241877986	21.137106508835622	-7.189932251555974	-6.386856990104885	1.980650595607556	-3.266365842438216	4.746287544729036	-3.3943927370077702
210	n	<pydub.audio_segment.AudioSegment object at 0x118c25470>	./audios_train/n.wav	-458.832930086304	95.530573111009	6.488594588094474	17.684146899615918	13.651449013316347	-0.10692860122514992	5.647072214735133	5.255044253045103	2.9371109734624086	2.0460051361419036
211	b	<pydub.audio_segment.AudioSegment object at 0x118c254a8>	./audios_train/b.wav	-495.65683605945685	55.93243638382108	7.808582963281989	22.02242749078786	16.402150477012803	6.749457978458603	10.690481026981818	8.098122763628917	7.302105279370737	4.0603116191512685
212	h	<pydub.audio_segment.AudioSegment object at 0x118c1dac8>	./audios_train/h.wav	-463.44289569875684	98.18708103826758	2.732504644545951	22.629852653722036	10.399045574184077	-8.345342198812705	4.017630385538415	7.273324938242837	2.559123926641176	-0.2869749917007194
213	h	<pydub.audio_segment.AudioSegment object at 0x118c25cf8>	./audios_train/h.wav	-436.5958657035073	66.17734441675833	-1.7550047804511595	17.350770791143905	6.8672805127190095	-3.7633690081393985	12.972679747872359	15.276380419164735	2.92842168270908	-3.893588919078955
214	m	<pydub.audio_segment.AudioSegment object at 0x118c2b550>	./audios_train/m.wav	-497.24905630810724	58.51481733762466	6.494961627671043	14.8641903357935	11.538095644233284	1.5986538743888277	5.016473993998509	5.924542763520487	2.3379239130689156	-0.6009975159182129
215	d	<pydub.audio_segment.AudioSegment object at 0x118c2b588>	./audios_train/d.wav	-677.4624198536851	41.849768439150495	-13.589860328876474	7.586696226528957	14.30380594811766	7.531648331175139	-5.601561028344887	-4.411602956345516	1.7788636350929787	1.570799577744622
216	6	<pydub.audio_segment.AudioSegment object at 0x118c25ba8>	./audios_train/6.wav	-400.8907907948248	83.97807616324496	-9.77471585155355	34.073281566131186	13.064332919091898	16.63497237427997	10.457579145685635	1.4780914181552762	8.496851967942785	2.031856263850679
217	a	<pydub.audio_segment.AudioSegment object at 0x118c2bdd8>	./audios_train/a.wav	-417.50002888780136	91.42495304335678	1.2823557374710208	28.308759084106022	-4.150906415944593	18.825326313761195	-5.449956141183962	15.47315061512183	-5.081202396464627	14.407881983318989
218	d	<pydub.audio_segment.AudioSegment object at 0x118c2d630>	./audios_train/d.wav	-431.62345134415176	71.18763878253029	-1.4110107575075104	19.13758291051223	10.579238056100975	6.989392476622108	6.421905558560578	7.05526649916165	2.5490587593321603	3.3556483493094973
219	6	<pydub.audio_segment.AudioSegment object at 0x118c2d668>	./audios_train/6.wav	-450.3623228868244	73.36877878414802	-16.036635677487233	6.467013575374823	12.096752086438043	-5.341222251119386	11.072250536303413	8.812668629195171	-5.031136874386111	2.8616602235878084
220	n	<pydub.audio_segment.AudioSegment object at 0x118c2be10>	./audios_train/n.wav	-578.1401572485236	74.25255496279061	37.35749952793386	22.613208343663626	23.42976398843187	16.002473250433688	-4.709273867099638	-3.114161203206766	-2.5302245694845626	3.9850826642732367
221	n	<pydub.audio_segment.AudioSegment object at 0x118c2deb8>	./audios_train/n.wav	-650.057732564398	57.32121478718704	-15.389143436281302	7.437973266427109	18.749460551055105	9.275842741193634	-14.237234001560441	-10.522477683320707	0.33812733080055424	0.7698312155773931
222	h	<pydub.audio_segment.AudioSegment object at 0x118c40710>	./audios_train/h.wav	-480.0318734564339	50.858803748422794	10.323493994333868	12.25796185861746	12.551871788760913	8.02691927861402	-3.2988277832748	-0.5243521101114661	0.5322579969705067	1.174018047896556
223	x	<pydub.audio_segment.AudioSegment object at 0x118c40748>	./audios_train/x.wav	-559.3166721762132	47.00206523178967	21.780577759274504	33.775084076773545	19.34088552046518	14.087001484302096	4.243183800381894	1.0819257478137188	-0.3701476645980742	3.9573357988273474
224	c	<pydub.audio_segment.AudioSegment object at 0x118c2dd68>	./audios_train/c.wav	-390.0033439206788	77.37295684810583	18.283754150470237	16.287343294180204	-0.5545600161099263	6.832356095634453	-3.196867277587167	5.5821615034242615	2.545923502727567	5.800858877255013
225	b	<pydub.audio_segment.AudioSegment object at 0x118c40f98>	./audios_train/b.wav	-443.08452312816803	78.89602661145781	20.208571150352842	19.596893005342096	24.13328310637135	17.611601974975176	11.114271434791132	6.762650177700315	7.653465905052692	7.0105892256561635
226	c	<pydub.audio_segment.AudioSegment object at 0x11a1367f0>	./audios_train/c.wav	-429.98961243161784	76.55943693292399	15.870483929480065	17.86398920173248	17.80936876361176	11.186640447625544	6.764032443202277	6.439632763738281	5.365348549599099	7.107749222490254
227	m	<pydub.audio_segment.AudioSegment object at 0x11a136828>	./audios_train/m.wav	-505.38310654418814	139.59665622929154	-14.98805829590667	29.853671715252673	24.0044529027351	10.939770017969343	12.289632354196629	-2.1558905590041464	9.868487674058013	9.629113028740774
228	b	<pydub.audio_segment.AudioSegment object at 0x11a136c50>	./audios_train/b.wav	-372.22981707446195	144.46361379179461	27.517910018973026	3.174463314293445	-7.9680277635939945	-9.690606408867048	-5.022410707121693	-0.02284696474238457	5.180546178728755	-0.9058493072803898
229	a	<pydub.audio_segment.AudioSegment object at 0x11a136f28>	./audios_train/a.wav	-507.61068888021987	67.58198693451689	11.614915768496529	11.275255060861756	3.9354051882029144	-6.893910129498649	15.917932911648412	16.113256238543077	4.934952676442666	1.1907436595320877
230	6	<pydub.audio_segment.AudioSegment object at 0x11a13a8d0>	./audios_train/6.wav	-418.1813400666511	91.6428287149107	10.439445159266558	16.041063103128778	14.209864227234137	0.8751524774066122	5.180603371300598	7.523406962313556	4.2650030928403195	1.7726928524313925
231	m	<pydub.audio_segment.AudioSegment object at 0x11a13a908>	./audios_train/m.wav	-434.00261451168467	120.68147006568242	-2.9722338056984166	30.7748788322444	31.329548645951967	8.840380559779266	3.714881502517089	6.088597358149986	10.377483338950102	-0.41075121435676415
232	n	<pydub.audio_segment.AudioSegment object at 0x11a13ad30>	./audios_train/n.wav	-372.9367581497409	84.43555823825653	17.357280022369494	17.825533020966397	2.143553900607749	1.6947807948717064	-7.4884858476854745	7.804407103124123	0.17329037040771608	1.8470532210574029
233	m	<pydub.audio_segment.AudioSegment object at 0x11a142198>	./audios_train/m.wav	-508.4899093872047	111.4557413970111	-56.682264738249295	19.834626009177526	-18.115224509297498	0.3825367728936317	-10.438179348781777	-21.50306558123296	-7.265185454705709	-22.987015175400092
234	m	<pydub.audio_segment.AudioSegment object at 0x11a1429b0>	./audios_train/m.wav	-363.082739241529	73.88235258831587	15.982586383659106	12.57866489763958	9.769753710310795	4.5036745489078	1.6436477124281734	0.7434595333520131	1.5635944781992175	0.39307905933268256
235	6	<pydub.audio_segment.AudioSegment object at 0x11a1429e8>	./audios_train/6.wav	-449.9261814031062	104.6549248541156	-34.364398586956725	37.28120280155409	19.757724175415913	13.306175204855741	14.610982694098157	5.070567437671265	7.1413191168336985	2.6457286509891986
236	7	<pydub.audio_segment.AudioSegment object at 0x11a142e10>	./audios_train/7.wav	-362.9349049460273	84.08482200729809	14.658036636973064	8.768774137663863	-8.473530594525235	2.8709059824190812	-6.357123451109804	7.80019637188023	-0.9589203039200822	5.2497063635898105
237	x	<pydub.audio_segment.AudioSegment object at 0x11a14b278>	./audios_train/x.wav	-242.76052154207676	111.94717165699076	23.973713949530687	20.448612570334205	3.122731410964614	-2.09886602436028	-0.22903546153989704	-0.6048702025092125	5.2961950927906765	1.0096346781373875
238	n	<pydub.audio_segment.AudioSegment object at 0x11a14ba90>	./audios_train/n.wav	-339.0101864145966	83.29398588918028	14.852486285143142	11.046960893029027	0.9615163347735175	-1.5797074723037268	-1.5780311213137876	5.50780003955452	2.7678056793307215	1.596514293977977
239	h	<pydub.audio_segment.AudioSegment object at 0x11a14bac8>	./audios_train/h.wav	-398.9824697948326	64.27093452093057	-12.305005207287563	11.051480688068006	5.26020563398278	-1.3593559639116095	9.150937090738998	10.112677971464732	4.31481427636009	0.6665077234700212
240	c	<pydub.audio_segment.AudioSegment object at 0x11a14bef0>	./audios_train/c.wav	-554.5797042959153	71.26309358205683	24.12630632746424	35.243659684139864	16.812411518137868	18.693987253895045	7.543475199912545	15.443793647766498	-0.09003259416146749	6.797040423992282
241	h	<pydub.audio_segment.AudioSegment object at 0x11a156358>	./audios_train/h.wav	-423.4986263680465	92.78742088233753	-25.85469318229284	-9.922610652401099	9.691427005923229	-11.038059176110151	-0.4888157685763949	9.745726597870094	-2.3673145697111635	-0.7422240977630984
242	b	<pydub.audio_segment.AudioSegment object at 0x11a156b70>	./audios_train/b.wav	-446.66850397992806	59.50773105034768	6.681906332817901	14.653224442361962	10.362793131931404	5.299217021466095	3.2037571530778384	7.31964479939747	1.6996095955735273	2.938156115117959
243	c	<pydub.audio_segment.AudioSegment object at 0x11a156ba8>	./audios_train/c.wav	-510.729607390792	35.03939054654625	11.94793451383845	13.879726392395224	13.758519833375631	11.081384394498308	12.663834260170374	5.532426302255925	5.4068740741932455	3.182508658900215
244	m	<pydub.audio_segment.AudioSegment object at 0x11a156fd0>	./audios_train/m.wav	-399.86193759132607	70.89324167985691	5.855259978530438	17.594535784215747	19.805873668346603	13.87241279348265	-6.192503503509188	6.49546464024771	4.653344883911184	1.6747115111581867
245	h	<pydub.audio_segment.AudioSegment object at 0x11a15e438>	./audios_train/h.wav	-627.8236827160624	66.77235564130268	-20.340746714046908	-7.928270013637928	-0.04531686827874875	-1.5958866926198116	-1.729255786691633	-3.017606069137129	-3.0145863235456374	2.5758759644278775
246	c	<pydub.audio_segment.AudioSegment object at 0x11a15ec50>	./audios_train/c.wav	-427.34040434996285	61.16176903733788	-2.6450962748245836	7.412889936754643	11.077262178784741	4.445639313793352	-1.5272521337119003	2.9767138000762756	-0.8014233671885087	1.4050170246133393
247	b	<pydub.audio_segment.AudioSegment object at 0x11a15ec88>	./audios_train/b.wav	-415.06642195975485	85.81844557532966	-4.5377529373210175	27.169589554771267	1.4240093989189424	19.15389016947388	-4.946610048459763	14.918549610691294	-8.57378520313335	11.256886529264685
248	n	<pydub.audio_segment.AudioSegment object at 0x11a15ef60>	./audios_train/n.wav	-387.69749611263825	88.06240633112941	20.07301894242977	15.94566739595292	2.9241781533212015	1.562328029687478	-8.28010486001667	6.594108653031332	0.8341469011798338	1.1769831513172937
249	x	<pydub.audio_segment.AudioSegment object at 0x11a161518>	./audios_train/x.wav	-449.3602411847186	29.253490144248083	2.471669709389115	28.304778501398662	-3.973566265460836	5.6701093373625	11.206309313565253	9.471070692572631	10.08033990450995	2.0334401731216705
250	x	<pydub.audio_segment.AudioSegment object at 0x11a161d30>	./audios_train/x.wav	-348.8129551715978	62.90649634191439	16.76659763646564	19.76191595301756	5.067915840575002	6.0168638640229135	-0.9721838949581499	3.3319535005999863	4.697376259451468	2.1974630420220183
251	n	<pydub.audio_segment.AudioSegment object at 0x11a161d68>	./audios_train/n.wav	-257.220610016521	131.31600002257971	42.79420556570117	12.489247258579827	6.112688929906412	-0.31620416800397694	-1.0687214420886666	-3.2291799579350196	5.0387490259033365	1.401437062622381
252	7	<pydub.audio_segment.AudioSegment object at 0x11a1613c8>	./audios_train/7.wav	-438.44425155936875	91.31384665977387	-22.190778063665345	22.106450791267424	4.2412432490683525	-11.17174419542459	-17.514254465269605	7.004046415476318	-7.162775367429778	12.235481492143034
253	6	<pydub.audio_segment.AudioSegment object at 0x11a1665f8>	./audios_train/6.wav	-404.10723060203406	89.76598192702916	-9.629855609439955	48.83609010940377	-20.838357334706583	-11.716204037130893	3.4950073659289407	-8.38366241957186	4.430011377205545	-5.553650926174152
254	6	<pydub.audio_segment.AudioSegment object at 0x11a166e10>	./audios_train/6.wav	-400.44861987832553	67.76715193650914	-7.431319195448625	28.103157235774773	1.3046743642960872	0.7700141012001106	-2.5524939703196186	-0.01106067683127356	2.304825135825513	1.5269635813735687
255	x	<pydub.audio_segment.AudioSegment object at 0x11a166e48>	./audios_train/x.wav	-373.74376673595503	44.667761826422044	-1.5814556248285194	26.000091630848278	2.8557336721839657	16.982149314653586	-1.3817382094191961	7.581255213811626	2.929067846463111	4.619178586270353
256	c	<pydub.audio_segment.AudioSegment object at 0x11a1664a8>	./audios_train/c.wav	-506.4940786638656	101.49067714093536	-58.693712641184966	27.209709310375025	-24.343206604555157	5.500141309015042	-0.6498098039269998	-8.289894998658758	-5.107141213099747	-24.00867734089443
257	d	<pydub.audio_segment.AudioSegment object at 0x11ade26d8>	./audios_train/d.wav	-387.3882424188981	86.49737360462302	18.630213907961323	11.939732705794961	3.4220406475986676	7.354464877287088	-6.102114058432444	7.291900254034791	0.1471772565078349	4.205842799329289
258	n	<pydub.audio_segment.AudioSegment object at 0x11ade2ef0>	./audios_train/n.wav	-460.5828915759412	50.21432063681698	-1.9703982944235596	8.805784089247672	6.05753254452752	4.841476865955957	-0.012990194439268521	4.610537174119375	-1.031737705133874	-3.3787435873996214
259	x	<pydub.audio_segment.AudioSegment object at 0x11ade2f28>	./audios_train/x.wav	-634.7083295156829	22.715205905364137	-32.59869820991086	19.92067131761855	9.34064218379095	7.563702006048579	-5.928312278730153	-3.015605562889575	-3.3422436900720904	4.197477424318961
260	h	<pydub.audio_segment.AudioSegment object at 0x11ade2588>	./audios_train/h.wav	-250.1133705955056	135.6968742424385	38.10977628815145	-1.7889362467353114	-4.069617474560441	-4.719414668059022	-0.04794891225312392	2.943235584705866	7.681964447633519	1.0137329371940615
261	n	<pydub.audio_segment.AudioSegment object at 0x11adea7b8>	./audios_train/n.wav	-455.1032273561575	98.78236324687853	-65.85474429001754	19.657082672407164	-10.700870285191032	-8.094522232308918	5.46896197879775	-6.951548113548313	-9.295999902050609	-18.56689032350886
262	6	<pydub.audio_segment.AudioSegment object at 0x11adeaeb8>	./audios_train/6.wav	-349.84218363330507	95.69783107429005	10.499103181166795	14.694669921944566	-9.507338244161623	-10.945667441029984	-0.26943241530325585	0.9609003118160596	1.2618438473931932	-4.614447822595581
263	a	<pydub.audio_segment.AudioSegment object at 0x11adeafd0>	./audios_train/a.wav	-366.89825143218354	128.6307541888942	17.320348457874562	6.6541560822108154	-15.219205734521593	-21.046198100388995	-11.336559486855913	1.5786881468834881	6.1810008313514375	-0.9289576195870551
264	n	<pydub.audio_segment.AudioSegment object at 0x11adea668>	./audios_train/n.wav	-561.8713919889565	95.35542317574406	36.63867281259234	29.316013566297617	23.16536981309433	14.676001044427656	0.8231434706925629	12.369312083942201	7.216536486303381	6.096065108696839
265	b	<pydub.audio_segment.AudioSegment object at 0x11aded898>	./audios_train/b.wav	-417.92024394311244	100.72666877476412	35.350806275277826	29.13520394220119	-4.797199147592964	-1.1501197789242816	2.601326649267062	1.4091471310615717	5.787918478505483	-3.0554268640849167
266	h	<pydub.audio_segment.AudioSegment object at 0x11adfa128>	./audios_train/h.wav	-438.3932006088039	85.62708757363187	18.4587830639154	16.29659045848356	4.373001583130982	-3.4170208380139457	0.852207697052545	3.574052529555488	3.4190545923172166	0.03785194921570953
267	a	<pydub.audio_segment.AudioSegment object at 0x11adedf98>	./audios_train/a.wav	-409.067230852276	128.38830680650233	0.6404420610327002	27.056565702289454	5.403594544830601	-17.205102319636726	2.949527600008446	7.1399404669017725	5.456661321553443	0.8724892952596303
268	m	<pydub.audio_segment.AudioSegment object at 0x11aded748>	./audios_train/m.wav	-676.6845388070758	149.69593114940844	0.9454099770314099	-7.389629180115239	14.026983506102248	1.0441227754517384	2.0418962010798785	1.5007400495643657	-5.987630672077184	-0.6377173779973171
269	7	<pydub.audio_segment.AudioSegment object at 0x11adfa978>	./audios_train/7.wav	-469.3588887609872	89.11522042598956	8.007090343399897	16.41662778686057	4.465271716079364	13.133970252898065	5.692601534258717	8.190048143937561	5.806344963244299	13.815430863714264
270	7	<pydub.audio_segment.AudioSegment object at 0x11ae011d0>	./audios_train/7.wav	-476.4714666993039	88.48109919647203	-15.348247059518274	13.645622021051095	18.586707270023314	4.715253832604217	6.107332177846709	4.159688165171541	-0.11884537332031436	6.984601607442045
271	x	<pydub.audio_segment.AudioSegment object at 0x11ae01208>	./audios_train/x.wav	-463.673390551131	99.88707641749411	-44.477236715718746	20.339203365589544	30.017510467742614	-14.392777063302717	8.145507490945628	6.415564269016925	-10.938735257109768	7.0205578746161725
272	m	<pydub.audio_segment.AudioSegment object at 0x11adfa828>	./audios_train/m.wav	-422.4206279748539	132.21393566094028	24.846397678335183	14.258378433020287	-8.73225996682881	-8.905863293530974	-0.3045384068795533	-0.6162403138466188	3.1891036776360573	-4.607262297684193
273	n	<pydub.audio_segment.AudioSegment object at 0x11ae01a58>	./audios_train/n.wav	-453.6973257465463	141.3569762134397	-10.94907178803357	25.445580300669814	23.095299823298053	7.211920285058017	8.951443868856478	-2.7092736098616306	6.528624737442568	8.392767942863527
274	m	<pydub.audio_segment.AudioSegment object at 0x11ae0e2b0>	./audios_train/m.wav	-381.4079060941412	88.87591102391877	29.54902624427596	14.88095629074562	10.63441240441662	5.46949731892663	1.3691453570216734	-0.6989393242144034	4.28744212970111	2.868368208189517
275	m	<pydub.audio_segment.AudioSegment object at 0x11ae0e2e8>	./audios_train/m.wav	-303.7571930431968	109.06955161215134	39.721305178405	8.7695310473115	4.2328252608989265	0.6840894745088872	-0.5665623709427665	-2.356853282862466	6.480987074741357	3.8712078948002424
